year,country,indicator,value
2005,Australia,ForestArea(sq. km),1276410
2005,Brazil,ForestArea(sq. km),5067340
2005,Canada,ForestArea(sq. km),3475760
2005,China,ForestArea(sq. km),1930439.063
2005,German,ForestArea(sq. km),113840
2005,European Union,ForestArea(sq. km),1567387.299
2005,France,ForestArea(sq. km),158610
2005,United Kingdom,ForestArea(sq. km),30210
2005,Indonesia,ForestArea(sq. km),978570
2005,India,ForestArea(sq. km),677090
2005,Italy,ForestArea(sq. km),87590
2005,Japan,ForestArea(sq. km),249350
2005,"Korea, Rep.",ForestArea(sq. km),62550
2005,Mexico,ForestArea(sq. km),670830
2005,Russian Federation,ForestArea(sq. km),8087900
2005,Saudi Arabia,ForestArea(sq. km),9770
2005,Turkey,ForestArea(sq. km),106620
2005,United States,ForestArea(sq. km),3047570
2005,South Africa,ForestArea(sq. km),92410
2005,Argentina,Population,38892931
2005,Australia,Population,20394800
2005,Brazil,Population,186127103
2005,Canada,Population,32243753
2005,China,Population,1303720000
2005,German,Population,82469422
2005,European Union,Population,495983155
2005,France,Population,63179351
2005,United Kingdom,Population,60401206
2005,Indonesia,Population,226289470
2005,India,Population,1147609927
2005,Italy,Population,57969484
2005,Japan,Population,127773000
2005,"Korea, Rep.",Population,48184561
2005,Mexico,Population,106005203
2005,Russian Federation,Population,143518523
2005,Saudi Arabia,Population,23816183
2005,Turkey,Population,67903469
2005,United States,Population,295516599
2005,South Africa,Population,47880601
2005,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),358385.64
2005,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),909262.03
2005,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2386439.68
2005,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),849798.74
2005,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),7803535.6
2005,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),981287.6843
2005,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5183933.055
2005,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),557130.1263
2005,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),659108.0918
2005,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1171042.59
2005,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2117460.59
2005,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),564114.951
2005,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1439905.158
2005,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),561372.5433
2005,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),641308.82
2005,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2527172.17
2005,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),347595.11
2005,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),7182808.4
2005,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),498312.886
2005,Argentina,Urban population,35015695
2005,Australia,Urban population,17250330
2005,Brazil,Urban population,154176524
2005,Canada,Urban population,25834340
2005,China,Urban population,554367818
2005,German,Urban population,62660267
2005,European Union,Urban population,361452743
2005,France,Urban population,48730233
2005,United Kingdom,Urban population,48269624
2005,Indonesia,Urban population,103961908
2005,India,Urban population,335503762
2005,Italy,Urban population,39267369
2005,Japan,Urban population,109856670
2005,"Korea, Rep.",Urban population,39195731
2005,Mexico,Urban population,80890450
2005,Russian Federation,Urban population,105433013
2005,Saudi Arabia,Urban population,19286107
2005,Turkey,Urban population,46065713
2005,United States,Urban population,236200507
2005,South Africa,Urban population,28506195
2006,Argentina,Agricultural_land_(sq. km),1411040
2006,Australia,Agricultural_land_(sq. km),4349250
2006,Brazil,Agricultural_land_(sq. km),2727840
2006,Canada,Agricultural_land_(sq. km),659540
2006,China,Agricultural_land_(sq. km),5141330
2006,German,Agricultural_land_(sq. km),169460
2006,European Union,Agricultural_land_(sq. km),1918584.592
2006,France,Agricultural_land_(sq. km),293126.9922
2006,United Kingdom,Agricultural_land_(sq. km),178380
2006,Indonesia,Agricultural_land_(sq. km),515000
2006,India,Agricultural_land_(sq. km),1799060
2006,Italy,Agricultural_land_(sq. km),142030
2006,Japan,Agricultural_land_(sq. km),46710
2006,"Korea, Rep.",Agricultural_land_(sq. km),18580
2006,Mexico,Agricultural_land_(sq. km),1065700
2006,Russian Federation,Agricultural_land_(sq. km),2154880
2006,Saudi Arabia,Agricultural_land_(sq. km),1736740
2006,Turkey,Agricultural_land_(sq. km),404930
2006,United States,Agricultural_land_(sq. km),4092148.125
2006,South Africa,Agricultural_land_(sq. km),968880
2006,Argentina,CO2_Emissions(kt),175436.614
2006,Australia,CO2_Emissions(kt),365346.877
2006,Brazil,CO2_Emissions(kt),347668.27
2006,Canada,CO2_Emissions(kt),543819.767
2006,China,CO2_Emissions(kt),6529291.518
2006,German,CO2_Emissions(kt),816472.218
2006,European Union,CO2_Emissions(kt),4071767.127
2006,France,CO2_Emissions(kt),375764.824
2006,United Kingdom,CO2_Emissions(kt),541458.219
2006,Indonesia,CO2_Emissions(kt),345119.705
2006,India,CO2_Emissions(kt),1303717.509
2006,Italy,CO2_Emissions(kt),469346.664
2006,Japan,CO2_Emissions(kt),1231495.944
2006,"Korea, Rep.",CO2_Emissions(kt),470655.783
2006,Mexico,CO2_Emissions(kt),479251.231
2006,Russian Federation,CO2_Emissions(kt),1669262.404
2006,Saudi Arabia,CO2_Emissions(kt),432739.003
2006,Turkey,CO2_Emissions(kt),261614.781
2006,United States,CO2_Emissions(kt),5697285.888
2006,South Africa,CO2_Emissions(kt),447894.714
2006,Argentina,ForestArea(sq. km),298680
2006,Australia,ForestArea(sq. km),1267550
2006,Brazil,ForestArea(sq. km),5050788.125
2006,Canada,ForestArea(sq. km),3475211.875
2006,China,ForestArea(sq. km),1945571.875
2006,German,ForestArea(sq. km),113890
2006,European Union,ForestArea(sq. km),1572379.885
2006,France,ForestArea(sq. km),159735.9961
2006,United Kingdom,ForestArea(sq. km),30286.00098
2006,Indonesia,ForestArea(sq. km),971720
2006,India,ForestArea(sq. km),681252.0313
2006,Italy,ForestArea(sq. km),88127.99805
2006,Japan,ForestArea(sq. km),249411.9922
2006,"Korea, Rep.",ForestArea(sq. km),62483.99902
2006,Mexico,ForestArea(sq. km),669660
2006,Russian Federation,ForestArea(sq. km),8100591.25
2006,Saudi Arabia,ForestArea(sq. km),9770
2006,Turkey,ForestArea(sq. km),107702.002
2006,United States,ForestArea(sq. km),3055495.938
2006,South Africa,ForestArea(sq. km),92410
2006,Argentina,Population,39289878
2006,Australia,Population,20697900
2006,Brazil,Population,188167356
2006,Canada,Population,32571174
2006,China,Population,1311020000
2006,German,Population,82376451
2006,European Union,Population,497844869
2006,France,Population,63621381
2006,United Kingdom,Population,60846820
2006,Indonesia,Population,229318262
2006,India,Population,1165486291
2006,Italy,Population,58143979
2006,Japan,Population,127854000
2006,"Korea, Rep.",Population,48438292
2006,Mexico,Population,107560153
2006,Russian Federation,Population,143049528
2006,Saudi Arabia,Population,24498310
2006,Turkey,Population,68756810
2006,United States,Population,298379912
2006,South Africa,Population,48489459
2006,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),373600.56
2006,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1119632.1
2006,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1621079.23
2006,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),894922.55
2006,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),8573395.4
2006,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),994686.0458
2006,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5186381.63
2006,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),547361.3761
2006,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),658331.2438
2006,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2381293.72
2006,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2232760.11
2006,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),563324.943
2006,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1425898.63
2006,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),565697.2007
2006,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),642137.77
2006,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2748951.04
2006,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),377156.061
2006,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6994086.9
2006,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),480054.73
2006,Argentina,Urban population,35439470
2006,Australia,Urban population,17531121
2006,Brazil,Urban population,156447985
2006,Canada,Urban population,26126316
2006,China,Urban population,575118254
2006,German,Urban population,62753557
2006,European Union,Urban population,363946890
2006,France,Urban population,49228316
2006,United Kingdom,Urban population,48798541
2006,Indonesia,Urban population,107178769
2006,India,Urban population,344622641
2006,Italy,Urban population,39454178
2006,Japan,Urban population,111383848
2006,"Korea, Rep.",Urban population,39490771
2006,Mexico,Urban population,82408287
2006,Russian Federation,Urban population,105152847
2006,Saudi Arabia,Urban population,19893608
2006,Turkey,Urban population,47064036
2006,United States,Urban population,238999326
2006,South Africa,Urban population,29131012
2007,Argentina,Agricultural_land_(sq. km),1440330
2007,Australia,Agricultural_land_(sq. km),4254490
2007,Brazil,Agricultural_land_(sq. km),2716380
2007,Canada,Agricultural_land_(sq. km),652823.9844
2007,China,Agricultural_land_(sq. km),5145680
2007,German,Agricultural_land_(sq. km),169500
2007,European Union,Agricultural_land_(sq. km),1895033.195
2007,France,Agricultural_land_(sq. km),292060.9961
2007,United Kingdom,Agricultural_land_(sq. km),176470
2007,Indonesia,Agricultural_land_(sq. km),530000
2007,India,Agricultural_land_(sq. km),1796200
2007,Italy,Agricultural_land_(sq. km),141620
2007,Japan,Agricultural_land_(sq. km),46500
2007,"Korea, Rep.",Agricultural_land_(sq. km),18400
2007,Mexico,Agricultural_land_(sq. km),1067000
2007,Russian Federation,Agricultural_land_(sq. km),2154630
2007,Saudi Arabia,Agricultural_land_(sq. km),1736750
2007,Turkey,Agricultural_land_(sq. km),395050
2007,United States,Agricultural_land_(sq. km),4128575.938
2007,South Africa,Agricultural_land_(sq. km),968900
2007,Argentina,CO2_Emissions(kt),175176.257
2007,Australia,CO2_Emissions(kt),372090.49
2007,Brazil,CO2_Emissions(kt),363212.683
2007,Canada,CO2_Emissions(kt),554355.058
2007,China,CO2_Emissions(kt),7030797.772
2007,German,CO2_Emissions(kt),780546.619
2007,European Union,CO2_Emissions(kt),4003410.58
2007,France,CO2_Emissions(kt),369142.222
2007,United Kingdom,CO2_Emissions(kt),528425.701
2007,Indonesia,CO2_Emissions(kt),375544.804
2007,India,CO2_Emissions(kt),1407607.286
2007,Italy,CO2_Emissions(kt),462676.391
2007,Japan,CO2_Emissions(kt),1252229.162
2007,"Korea, Rep.",CO2_Emissions(kt),495675.724
2007,Mexico,CO2_Emissions(kt),480520.013
2007,Russian Federation,CO2_Emissions(kt),1666886.188
2007,Saudi Arabia,CO2_Emissions(kt),387777.916
2007,Turkey,CO2_Emissions(kt),284658.209
2007,United States,CO2_Emissions(kt),5789030.561
2007,South Africa,CO2_Emissions(kt),466578.079
2007,Argentina,ForestArea(sq. km),295500
2007,Australia,ForestArea(sq. km),1258690
2007,Brazil,ForestArea(sq. km),5034235.938
2007,Canada,ForestArea(sq. km),3474664.063
2007,China,ForestArea(sq. km),1960704.531
2007,German,ForestArea(sq. km),113940
2007,European Union,ForestArea(sq. km),1577372.405
2007,France,ForestArea(sq. km),160862.002
2007,United Kingdom,ForestArea(sq. km),30361.99951
2007,Indonesia,ForestArea(sq. km),964870
2007,India,ForestArea(sq. km),685413.9844
2007,Italy,ForestArea(sq. km),88665.99609
2007,Japan,ForestArea(sq. km),249474.0039
2007,"Korea, Rep.",ForestArea(sq. km),62417.99805
2007,Mexico,ForestArea(sq. km),668490
2007,Russian Federation,ForestArea(sq. km),8113282.5
2007,Saudi Arabia,ForestArea(sq. km),9770
2007,Turkey,ForestArea(sq. km),108784.0039
2007,United States,ForestArea(sq. km),3063421.875
2007,South Africa,ForestArea(sq. km),92410
2007,Argentina,Population,39684295
2007,Australia,Population,20827600
2007,Brazil,Population,190130443
2007,Canada,Population,32889025
2007,China,Population,1317885000
2007,German,Population,82266372
2007,European Union,Population,499790863
2007,France,Population,64016225
2007,United Kingdom,Population,61322463
2007,Indonesia,Population,232374245
2007,India,Population,1183209472
2007,Italy,Population,58438310
2007,Japan,Population,128001000
2007,"Korea, Rep.",Population,48683638
2007,Mexico,Population,109170502
2007,Russian Federation,Population,142805088
2007,Saudi Arabia,Population,25184597
2007,Turkey,Population,69581848
2007,United States,Population,301231207
2007,South Africa,Population,49119759
2007,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),384547.75
2007,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1065623.87
2007,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2703498.56
2007,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),892066.85
2007,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),9124046.5
2007,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),972896.2254
2007,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5133722.155
2007,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),540947.1359
2007,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),646412.1481
2007,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),772946.22
2007,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2382011.76
2007,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),547383.143
2007,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1461356.118
2007,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),575558.3818
2007,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),646318.66
2007,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2604102.33
2007,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),419852.998
2007,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),406298.253
2007,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),7128951.7
2007,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),502130.255
2007,Argentina,Urban population,35861110
2007,Australia,Urban population,17666387
2007,Brazil,Urban population,158660052
2007,Canada,Urban population,26441461
2007,China,Urban population,595670841
2007,German,Urban population,62833410
2007,European Union,Urban population,366523955
2007,France,Urban population,49690034
2007,United Kingdom,Urban population,49351705
2007,Indonesia,Urban population,110459097
2007,India,Urban population,353850625
2007,Italy,Urban population,39722857
2007,Japan,Urban population,112827761
2007,"Korea, Rep.",Urban population,39740941
2007,Mexico,Urban population,83973950
2007,Russian Federation,Urban population,105037426
2007,Saudi Arabia,Urban population,20507062
2007,Turkey,Urban population,48048353
2007,United States,Urban population,241795278
2007,South Africa,Urban population,29774433
2008,Argentina,Agricultural_land_(sq. km),1442610
2008,Australia,Agricultural_land_(sq. km),4172880
2008,Brazil,Agricultural_land_(sq. km),2735000
2008,Canada,Agricultural_land_(sq. km),646108.0078
2008,China,Agricultural_land_(sq. km),5145490
2008,German,Agricultural_land_(sq. km),169210
2008,European Union,Agricultural_land_(sq. km),1899331.2
2008,France,Agricultural_land_(sq. km),291100.9961
2008,United Kingdom,Agricultural_land_(sq. km),176840
2008,Indonesia,Agricultural_land_(sq. km),540000
2008,India,Agricultural_land_(sq. km),1797570
2008,Italy,Agricultural_land_(sq. km),144572.002
2008,Japan,Agricultural_land_(sq. km),46280
2008,"Korea, Rep.",Agricultural_land_(sq. km),18170
2008,Mexico,Agricultural_land_(sq. km),1066150
2008,Russian Federation,Agricultural_land_(sq. km),2154940
2008,Saudi Arabia,Agricultural_land_(sq. km),1735720
2008,Turkey,Agricultural_land_(sq. km),391220
2008,United States,Agricultural_land_(sq. km),4133125.938
2008,South Africa,Agricultural_land_(sq. km),971080
2008,Argentina,CO2_Emissions(kt),189107.19
2008,Australia,CO2_Emissions(kt),385904.079
2008,Brazil,CO2_Emissions(kt),387631.236
2008,Canada,CO2_Emissions(kt),561028.998
2008,China,CO2_Emissions(kt),7553070.247
2008,German,CO2_Emissions(kt),780564.954
2008,European Union,CO2_Emissions(kt),3915303.571
2008,France,CO2_Emissions(kt),366325.966
2008,United Kingdom,CO2_Emissions(kt),520688.331
2008,Indonesia,CO2_Emissions(kt),416560.199
2008,India,CO2_Emissions(kt),1568379.567
2008,Italy,CO2_Emissions(kt),447186.983
2008,Japan,CO2_Emissions(kt),1210135.669
2008,"Korea, Rep.",CO2_Emissions(kt),507589.807
2008,Mexico,CO2_Emissions(kt),493251.837
2008,Russian Federation,CO2_Emissions(kt),1714978.893
2008,Saudi Arabia,CO2_Emissions(kt),430175.77
2008,Turkey,CO2_Emissions(kt),283979.814
2008,United States,CO2_Emissions(kt),5614110.994
2008,South Africa,CO2_Emissions(kt),496772.157
2008,Argentina,ForestArea(sq. km),292320
2008,Australia,ForestArea(sq. km),1249830
2008,Brazil,ForestArea(sq. km),5017684.063
2008,Canada,ForestArea(sq. km),3474115.938
2008,China,ForestArea(sq. km),1975837.344
2008,German,ForestArea(sq. km),113990
2008,European Union,ForestArea(sq. km),1582365.207
2008,France,ForestArea(sq. km),161987.998
2008,United Kingdom,ForestArea(sq. km),30438.00049
2008,Indonesia,ForestArea(sq. km),958020
2008,India,ForestArea(sq. km),689576.0156
2008,Italy,ForestArea(sq. km),89204.00391
2008,Japan,ForestArea(sq. km),249535.9961
2008,"Korea, Rep.",ForestArea(sq. km),62352.00195
2008,Mexico,ForestArea(sq. km),667320
2008,Russian Federation,ForestArea(sq. km),8125973.75
2008,Saudi Arabia,ForestArea(sq. km),9770
2008,Turkey,ForestArea(sq. km),109865.9961
2008,United States,ForestArea(sq. km),3071348.125
2008,South Africa,ForestArea(sq. km),92410
2008,Argentina,Population,40080160
2008,Australia,Population,21249200
2008,Brazil,Population,192030362
2008,Canada,Population,33247118
2008,China,Population,1324655000
2008,German,Population,82110097
2008,European Union,Population,501683669
2008,France,Population,64374984
2008,United Kingdom,Population,61806995
2008,Indonesia,Population,235469762
2008,India,Population,1200669765
2008,Italy,Population,58826731
2008,Japan,Population,128063000
2008,"Korea, Rep.",Population,49054708
2008,Mexico,Population,110815271
2008,Russian Federation,Population,142742350
2008,Saudi Arabia,Population,25888541
2008,Turkey,Population,70418604
2008,United States,Population,304093966
2008,South Africa,Population,49779471
2008,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),411503.63
2008,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),892629.27
2008,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1532859.83
2008,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),908926
2008,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),10022024.8
2008,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),992116.3026
2008,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5053634.024
2008,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),544424.0617
2008,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),635417.1726
2008,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),796581.92
2008,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2438714.28
2008,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),529283.803
2008,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1385164.839
2008,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),594982.1988
2008,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),644167.96
2008,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2995286.6
2008,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),446765.124
2008,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),399181.904
2008,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6648991.2
2008,Argentina,Urban population,36284569
2008,Australia,Urban population,18049708
2008,Brazil,Urban population,160823508
2008,Canada,Urban population,26789863
2008,China,Urban population,616481190
2008,German,Urban population,62875807
2008,European Union,Urban population,369066134
2008,France,Urban population,50127513
2008,United Kingdom,Urban population,49913475
2008,Indonesia,Urban population,113814309
2008,India,Urban population,363154577
2008,Italy,Urban population,40056298
2008,Japan,Urban population,114107975
2008,"Korea, Rep.",Urban population,40093884
2008,Mexico,Urban population,85573769
2008,Russian Federation,Urban population,105055515
2008,Saudi Arabia,Urban population,21137735
2008,Turkey,Urban population,49047262
2008,United States,Urban population,244607104
2008,South Africa,Urban population,30442138
2009,Argentina,Agricultural_land_(sq. km),1437920
2009,Australia,Agricultural_land_(sq. km),4090290
2009,Brazil,Agricultural_land_(sq. km),2735400
2009,Canada,Agricultural_land_(sq. km),639401.9922
2009,China,Agricultural_land_(sq. km),5145530
2009,German,Agricultural_land_(sq. km),168860
2009,European Union,Agricultural_land_(sq. km),1885815.008
2009,France,Agricultural_land_(sq. km),290199.0039
2009,United Kingdom,Agricultural_land_(sq. km),173250
2009,Indonesia,Agricultural_land_(sq. km),556000
2009,India,Agricultural_land_(sq. km),1800680
2009,Italy,Agricultural_land_(sq. km),139824.0039
2009,Japan,Agricultural_land_(sq. km),46090
2009,"Korea, Rep.",Agricultural_land_(sq. km),17950
2009,Mexico,Agricultural_land_(sq. km),1066150
2009,Russian Federation,Agricultural_land_(sq. km),2154500
2009,Saudi Arabia,Agricultural_land_(sq. km),1734350
2009,Turkey,Agricultural_land_(sq. km),389110
2009,United States,Agricultural_land_(sq. km),4099606.875
2009,South Africa,Agricultural_land_(sq. km),969880
2009,Argentina,CO2_Emissions(kt),179961.692
2009,Australia,CO2_Emissions(kt),394792.887
2009,Brazil,CO2_Emissions(kt),367147.374
2009,Canada,CO2_Emissions(kt),536764.459
2009,China,CO2_Emissions(kt),8001008.965
2009,German,CO2_Emissions(kt),722263.321
2009,European Union,CO2_Emissions(kt),3601566.052
2009,France,CO2_Emissions(kt),351899.988
2009,United Kingdom,CO2_Emissions(kt),471719.213
2009,Indonesia,CO2_Emissions(kt),446409.579
2009,India,CO2_Emissions(kt),1738645.711
2009,Italy,CO2_Emissions(kt),401591.505
2009,Japan,CO2_Emissions(kt),1103869.676
2009,"Korea, Rep.",CO2_Emissions(kt),508862.256
2009,Mexico,CO2_Emissions(kt),475950.931
2009,Russian Federation,CO2_Emissions(kt),1574045.082
2009,Saudi Arabia,CO2_Emissions(kt),468965.296
2009,Turkey,CO2_Emissions(kt),277844.923
2009,United States,CO2_Emissions(kt),5263505.457
2009,South Africa,CO2_Emissions(kt),503112.4
2009,Argentina,ForestArea(sq. km),289140
2009,Australia,ForestArea(sq. km),1240970
2009,Brazil,ForestArea(sq. km),5001131.875
2009,Canada,ForestArea(sq. km),3473568.125
2009,China,ForestArea(sq. km),1990970.156
2009,German,ForestArea(sq. km),114040
2009,European Union,ForestArea(sq. km),1587357.705
2009,France,ForestArea(sq. km),163114.0039
2009,United Kingdom,ForestArea(sq. km),30513.99902
2009,Indonesia,ForestArea(sq. km),951170
2009,India,ForestArea(sq. km),693737.9688
2009,Italy,ForestArea(sq. km),89742.00195
2009,Japan,ForestArea(sq. km),249598.0078
2009,"Korea, Rep.",ForestArea(sq. km),62286.00098
2009,Mexico,ForestArea(sq. km),666150
2009,Russian Federation,ForestArea(sq. km),8138665
2009,Saudi Arabia,ForestArea(sq. km),9770
2009,Turkey,ForestArea(sq. km),110947.998
2009,United States,ForestArea(sq. km),3079274.063
2009,South Africa,ForestArea(sq. km),92410
2009,Argentina,Population,40482788
2009,Australia,Population,21691700
2009,Brazil,Population,193886508
2009,Canada,Population,33628895
2009,China,Population,1331260000
2009,German,Population,81902307
2009,European Union,Population,503194070
2009,France,Population,64707040
2009,United Kingdom,Population,62276270
2009,Indonesia,Population,238620563
2009,India,Population,1217726215
2009,Italy,Population,59095365
2009,Japan,Population,128047000
2009,"Korea, Rep.",Population,49307835
2009,Mexico,Population,112463887
2009,Russian Federation,Population,142785342
2009,Saudi Arabia,Population,26630303
2009,Turkey,Population,71321399
2009,United States,Population,306771529
2009,South Africa,Population,50477011
2009,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),373409.0656
2009,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1105167.236
2009,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1211969.408
2009,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),749863.654
2009,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),10617264.9
2009,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),950463.4086
2009,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),4758745.151
2009,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),527525.7765
2009,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),584940.8797
2009,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1148285.679
2009,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2594639.917
2009,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),480698.2231
2009,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1290243.648
2009,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),594493.2022
2009,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),648860.0791
2009,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2562920.978
2009,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),471266.3266
2009,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),404636.7231
2009,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6604068.952
2009,Argentina,Urban population,36714245
2009,Australia,Urban population,18451611
2009,Brazil,Urban population,162949977
2009,Canada,Urban population,27158023
2009,China,Urban population,637407288
2009,German,Urban population,62877220
2009,European Union,Urban population,371289917
2009,France,Urban population,50547198
2009,United Kingdom,Urban population,50463084
2009,Indonesia,Urban population,117243827
2009,India,Urban population,372465917
2009,Italy,Urban population,40308358
2009,Japan,Urban population,115228215
2009,"Korea, Rep.",Urban population,40351067
2009,Mexico,Urban population,87182005
2009,Russian Federation,Urban population,105149982
2009,Saudi Arabia,Urban population,21801430
2009,Turkey,Urban population,50096864
2009,United States,Urban population,247276259
2009,South Africa,Urban population,31137754
2010,Argentina,Agricultural_land_(sq. km),1474810
2010,Australia,Agricultural_land_(sq. km),3985800
2010,Brazil,Agricultural_land_(sq. km),2734630
2010,Canada,Agricultural_land_(sq. km),632686.0156
2010,China,Agricultural_land_(sq. km),5145500
2010,German,Agricultural_land_(sq. km),167000
2010,European Union,Agricultural_land_(sq. km),1873627.004
2010,France,Agricultural_land_(sq. km),289263.0078
2010,United Kingdom,Agricultural_land_(sq. km),172240
2010,Indonesia,Agricultural_land_(sq. km),556000
2010,India,Agricultural_land_(sq. km),1795730
2010,Italy,Agricultural_land_(sq. km),143277.998
2010,Japan,Agricultural_land_(sq. km),45930
2010,"Korea, Rep.",Agricultural_land_(sq. km),17730
2010,Mexico,Agricultural_land_(sq. km),1066150
