ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value,Scenario
4173,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,IT,Italy,2010,historic,934.8155338,historic
4174,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,IT,Italy,2015,historic,805.1601788,historic
4175,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,IT,Italy,2016,historic,803.2546055,historic
4176,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,1990,historic,1874.489811,historic
4177,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,1995,historic,1836.835037,historic
4178,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,2000,historic,1788.227799,historic
4179,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,2005,historic,1832.680909,historic
4180,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,2010,historic,1747.184862,historic
4181,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,2015,historic,1751.714307,historic
4182,Industry_Steel,Steel_emissions_intensity_(per_product),kg_CO2_/_t_product,GB,United_Kingdom,2016,historic,1725.438467,historic
4183,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,1990,historic,0.186640507,historic
4184,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,1995,historic,0.235732487,historic
4185,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2000,historic,0.281213651,historic
4186,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2005,historic,0.26368648,historic
4187,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2010,historic,0.257015963,historic
4188,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2015,historic,0.273869844,historic
4189,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2016,historic,0.282121085,historic
4190,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,1990,historic,0.690385098,historic
4191,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,1995,historic,0.725143911,historic
4192,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2000,historic,0.73253647,historic
4193,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2005,historic,0.596669276,historic
4194,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2010,historic,0.494521495,historic
4195,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2015,historic,0.415807686,historic
4196,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2016,historic,0.425082331,historic
4197,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,1990,historic,0.103257014,historic
4198,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,1995,historic,0.15581501,historic
4199,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2000,historic,0.204067509,historic
4200,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2005,historic,0.172628146,historic
4201,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2010,historic,0.170792524,historic
4202,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2015,historic,0.216264813,historic
4203,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2016,historic,0.205047621,historic
4204,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2000,historic,0.395980363,historic
4205,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2005,historic,0.302624154,historic
4206,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2010,historic,0.261875267,historic
4207,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2015,historic,0.255091813,historic
4208,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,1990,historic,1.640564056,historic
4209,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,1995,historic,1.171794687,historic
4210,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2000,historic,0.797003776,historic
4211,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2005,historic,0.9496847,historic
4212,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2010,historic,0.831758746,historic
4213,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2015,historic,0.722580248,historic
4214,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2016,historic,0.679165398,historic
4215,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,1990,historic,0.546148901,historic
4216,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,1995,historic,0.493677886,historic
4217,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2000,historic,0.478732007,historic
4218,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2005,historic,0.402072358,historic
4219,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2010,historic,0.442775987,historic
4220,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2015,historic,0.447719267,historic
4221,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2016,historic,0.425812204,historic
4222,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,1990,historic,0.126258031,historic
4223,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,1995,historic,0.13587126,historic
4224,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2000,historic,0.161731664,historic
4225,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2005,historic,0.16144879,historic
4226,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2010,historic,0.147695506,historic
4227,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2015,historic,0.146659379,historic
4228,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2016,historic,0.125642147,historic
4229,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,1995,historic,0.308088703,historic
4230,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2000,historic,0.281995949,historic
4231,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2005,historic,0.289593542,historic
4232,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2010,historic,0.278138482,historic
4233,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2015,historic,0.274684179,historic
4234,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2016,historic,0.271574955,historic
4235,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,1990,historic,0.287932762,historic
4236,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,1995,historic,0.233349009,historic
4237,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2000,historic,0.217171026,historic
4238,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2005,historic,0.235178759,historic
4239,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2010,historic,0.22874105,historic
4240,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2015,historic,0.218675554,historic
4241,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2016,historic,0.2139789,historic
4242,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,1990,historic,0.56645448,historic
4243,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,1995,historic,0.824650636,historic
4244,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2000,historic,0.684290382,historic
4245,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2005,historic,0.519916282,historic
4246,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2010,historic,0.482991274,historic
4247,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2015,historic,0.41416853,historic
4248,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2016,historic,0.431843183,historic
4249,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,1990,historic,0.102875153,historic
4250,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,1995,historic,0.118514496,historic
4251,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2000,historic,0.129924667,historic
4252,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2005,historic,0.117475399,historic
4253,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2010,historic,0.183341649,historic
4254,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2015,historic,0.19660637,historic
4255,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2016,historic,0.201454403,historic
4256,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,1990,historic,1.022314847,historic
4257,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,1995,historic,0.99545069,historic
4258,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2000,historic,1.061766341,historic
4259,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2005,historic,1.143688737,historic
4260,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2010,historic,1.112260398,historic
4261,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2015,historic,0.993315854,historic
4262,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2016,historic,1.005463135,historic
4263,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,1990,historic,0.268957058,historic
4264,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,1995,historic,0.245330918,historic
4265,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2000,historic,0.38137661,historic
4266,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2005,historic,0.32378341,historic
4267,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2010,historic,0.303274196,historic
4268,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2015,historic,0.209710956,historic
4269,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2016,historic,0.208605861,historic
4270,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2000,historic,0.472662265,historic
4271,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2005,historic,0.342819059,historic
4272,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2010,historic,0.327517418,historic
4273,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2015,historic,0.264919095,historic
4274,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2016,historic,0.264650313,historic
4275,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,1995,historic,0.302235001,historic
4276,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2000,historic,0.268703102,historic
4277,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2005,historic,0.276229155,historic
4278,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2010,historic,0.250578832,historic
4279,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2015,historic,0.229956254,historic
4280,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2016,historic,0.216667061,historic
4281,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,1990,historic,0.181810259,historic
4282,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,1995,historic,0.174411722,historic
4283,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2000,historic,0.154218337,historic
4284,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2005,historic,0.155787366,historic
4285,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2010,historic,0.136062715,historic
4286,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2015,historic,0.106906951,historic
4287,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2016,historic,0.105247998,historic
4288,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,1990,historic,0.271920586,historic
4289,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,1995,historic,0.262945548,historic
4290,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2000,historic,0.275975253,historic
4291,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2005,historic,0.278627378,historic
4292,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2010,historic,0.222684432,historic
4293,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2015,historic,0.175371484,historic
4294,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2016,historic,0.170305568,historic
4295,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,1990,historic,0.356539653,historic
4296,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,1995,historic,0.306458522,historic
4297,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2000,historic,0.285172255,historic
4298,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2005,historic,0.275460977,historic
4299,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2010,historic,0.244229884,historic
4300,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2015,historic,0.166398039,historic
4301,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2016,historic,0.14326631,historic
4302,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,1990,historic,0.328718569,historic
4303,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,1995,historic,0.415181287,historic
4304,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2000,historic,0.495284492,historic
4305,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2005,historic,0.464414953,historic
4306,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2010,historic,0.452666578,historic
4307,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2015,historic,0.482350292,historic
4308,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AR,Argentina,2016,historic,0.496882702,historic
4309,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,1990,historic,0.533082905,historic
4310,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,1995,historic,0.559922027,historic
4311,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2000,historic,0.565630212,historic
4312,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2005,historic,0.460719955,historic
4313,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2010,historic,0.381846242,historic
4314,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2015,historic,0.32106714,historic
4315,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),AU,Australia,2016,historic,0.328228586,historic
4316,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,1990,historic,0.129370357,historic
4317,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,1995,historic,0.195220089,historic
4318,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2000,historic,0.255675479,historic
4319,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2005,historic,0.21628521,historic
4320,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2010,historic,0.213985365,historic
4321,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2015,historic,0.270957439,historic
4322,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),BR,Brazil,2016,historic,0.256903458,historic
4323,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2000,historic,0.328515333,historic
4324,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2005,historic,0.251064659,historic
4325,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2010,historic,0.217258351,historic
4326,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CA,Canada,2015,historic,0.211630626,historic
4327,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,1990,historic,3.312120111,historic
4328,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,1995,historic,2.36572582,historic
4329,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2000,historic,1.609063801,historic
4330,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2005,historic,1.917309953,historic
4331,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2010,historic,1.6792303,historic
4332,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2015,historic,1.458810805,historic
4333,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),CN,China,2016,historic,1.371160952,historic
4334,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,1990,historic,1.732060259,historic
4335,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,1995,historic,1.565653332,historic
4336,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2000,historic,1.518253874,historic
4337,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2005,historic,1.275134954,historic
4338,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2010,historic,1.404222712,historic
4339,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2015,historic,1.419899865,historic
4340,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IN,India,2016,historic,1.350423658,historic
4341,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,1990,historic,0.330789962,historic
4342,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,1995,historic,0.355976158,historic
4343,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2000,historic,0.42372917,historic
4344,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2005,historic,0.422988054,historic
4345,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2010,historic,0.386955112,historic
4346,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2015,historic,0.384240509,historic
4347,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ID,Indonesia,2016,historic,0.329176374,historic
4348,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,1995,historic,0.239356765,historic
4349,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2000,historic,0.21908508,historic
4350,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2005,historic,0.224987715,historic
4351,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2010,historic,0.21608818,historic
4352,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2015,historic,0.213404503,historic
4353,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),JP,Japan,2016,historic,0.21098892,historic
4354,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,1990,historic,0.48543172,historic
4355,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,1995,historic,0.393407857,historic
4356,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2000,historic,0.366133064,historic
4357,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2005,historic,0.39649267,historic
4358,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2010,historic,0.385639205,historic
4359,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2015,historic,0.36866958,historic
4360,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),MX,Mexico,2016,historic,0.360751394,historic
4361,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,1990,historic,1.197206129,historic
4362,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,1995,historic,1.742905794,historic
4363,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2000,historic,1.44625326,historic
4364,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2005,historic,1.09884727,historic
4365,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2010,historic,1.020805968,historic
